Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Faiçalville,-16.7389535,-49.3194044,Avenida Olavo Bilac,-16.7331174018362,-49.31875247055133,Snack Place
Faiçalville,-16.7389535,-49.3194044,Panificadora Mega-Pane,-16.73901,-49.325794,Bakery
Faiçalville,-16.7389535,-49.3194044,Capricciosa Express Pizzaria,-16.732838201988166,-49.320023471467685,Pizza Place
Fazenda Petrópolis - Residencial Monte Verde,-16.62207755,-49.19099528711491,Empório Paris,-16.62214037578334,-49.192042403328635,Bakery
Fazenda Petrópolis - Residencial Monte Verde,-16.62207755,-49.19099528711491,Geppetto Pizza,-16.62214386662446,-49.192073619391515,Pizza Place
Fazenda Petrópolis - Residencial Monte Verde,-16.62207755,-49.19099528711491,Bar Copo Sujo,-16.622224776543344,-49.191851186941285,Gastropub
Fazenda Petrópolis - Residencial Monte Verde,-16.62207755,-49.19099528711491,Pizzaria Geppetto,-16.61781704724289,-49.19440674049345,Italian Restaurant
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,Oppa Grill Sanduíches e Grelhados,-16.635158800399164,-49.282021604750454,Burger Joint
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,Paidim House Burger,-16.636356927800836,-49.279170312125984,Burger Joint
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,Império do Pão,-16.63644603647505,-49.27921672334697,Bakery
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,X-Turbo Sanduicheria,-16.63670304050465,-49.279397804061816,Burger Joint
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,Tchello's Sanduicheria,-16.636782839185905,-49.279264141936004,Fast Food Restaurant
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,fast açaí Marechal Rondon,-16.642365,-49.278769,Fast Food Restaurant
Granja Cruzeiro do Sul,-16.6386921,-49.28279910000001,Rede Pizza 10,-16.637219850403778,-49.27651405334472,Pizza Place
Jardim Abaporu,-16.6533612,-49.1848276,Pamonharia do Cerrado,-16.655734888773203,-49.18639756903983,Goiano Restaurant
Jardim Abaporu,-16.6533612,-49.1848276,Casa De Coxinhas e Salgadinhos,-16.656038182367627,-49.18764490444148,Snack Place
Jardim Abaporu,-16.6533612,-49.1848276,Lanches Tropical,-16.650251710585195,-49.18920183561007,Snack Place
Jardim Abaporu,-16.6533612,-49.1848276,Pizza Z,-16.659124646205015,-49.1835427165411,Pizza Place
Jardim Abaporu,-16.6533612,-49.1848276,Pamonharia Suzukas,-16.65952771911556,-49.18482770773003,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,Costelaria Rocha,-16.7105215339644,-49.28890037258312,BBQ Joint
Jardim América,-16.709124499999998,-49.2888233,D' Esfihas,-16.70862644266714,-49.28661906973988,Fast Food Restaurant
Jardim América,-16.709124499999998,-49.2888233,Restaurante Master Grill,-16.705907446291796,-49.28450759144726,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,WR Grill,-16.7109927846102,-49.29160008143969,Burger Joint
Jardim América,-16.709124499999998,-49.2888233,Subway,-16.708169064067242,-49.28408411054852,Sandwich Place
Jardim América,-16.709124499999998,-49.2888233,Minha Tuia Restaurante,-16.715392304726542,-49.288632255927794,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,Pamonharia 85,-16.70436777710489,-49.29138905076268,Arepa Restaurant
Jardim América,-16.709124499999998,-49.2888233,América Pães,-16.709587138428727,-49.29176421874104,Bakery
Jardim América,-16.709124499999998,-49.2888233,Costela & Cia Chopp,-16.706587273779448,-49.28521349215206,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,Esquina 149,-16.712197,-49.283431,Restaurant
Jardim América,-16.709124499999998,-49.2888233,Armazém Frida,-16.70294033688893,-49.28914195873053,Gastropub
Jardim América,-16.709124499999998,-49.2888233,Restaurante Terra Sertão,-16.708224399431945,-49.285205999471984,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,Panificadora America,-16.70958265713484,-49.29171995010682,Bakery
Jardim América,-16.709124499999998,-49.2888233,Katatau sanduiches,-16.710943097910263,-49.29145962058359,Burger Joint
Jardim América,-16.709124499999998,-49.2888233,Master Grill,-16.705935613719745,-49.284514146513736,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,PrimaDella Panificadora,-16.703295172823985,-49.29110554042556,Bakery
Jardim América,-16.709124499999998,-49.2888233,duQuintal - GastroBar,-16.714096511584223,-49.289796352386475,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,Império da Picanha,-16.706448060362483,-49.2844213481944,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,Restaurante América,-16.70362402838982,-49.286393264766694,Restaurant
Jardim América,-16.709124499999998,-49.2888233,Manda Brasa Carnes e Cervejas,-16.713629513736244,-49.28752415732924,Steakhouse
Jardim América,-16.709124499999998,-49.2888233,Espaço Vida Saudável Herbalife,-16.70915679429441,-49.288348920244175,Gastropub
Jardim América,-16.709124499999998,-49.2888233,casa de carnes vidigal,-16.710840736032882,-49.28755450845414,Steakhouse
Jardim América,-16.709124499999998,-49.2888233,Pão de Queijo DuBom,-16.708567829134072,-49.28637341632147,Snack Place
Jardim América,-16.709124499999998,-49.2888233,Fast Açai Goiania Shopping,-16.70792748136712,-49.286155570401704,Snack Place
Jardim América,-16.709124499999998,-49.2888233,Empada da Lucinha,-16.711157,-49.286423,Snack Place
Jardim América,-16.709124499999998,-49.2888233,Espetinho Da Hora,-16.705373087587837,-49.28750721858131,Food Truck
Jardim América,-16.709124499999998,-49.2888233,Fazendinha do Milho,-16.710354,-49.283931,Goiano Restaurant
Jardim América,-16.709124499999998,-49.2888233,Baalbeck,-16.706549514540487,-49.284462341498326,Middle Eastern Restaurant
Jardim América,-16.709124499999998,-49.2888233,América Assados,-16.703916,-49.29019,Comfort Food Restaurant
Jardim América,-16.709124499999998,-49.2888233,D'Gust Restaurante,-16.708646451014207,-49.28293840105212,Buffet
Jardim América,-16.709124499999998,-49.2888233,Lanchonete J.A,-16.70870646945864,-49.282714704087844,Diner
Jardim América,-16.709124499999998,-49.2888233,cantim mineiro,-16.712166128640042,-49.28346549652575,Brazilian Restaurant
Jardim América,-16.709124499999998,-49.2888233,JC Sanduíches,-16.708028796630163,-49.28265529524719,Sandwich Place
Jardim América,-16.709124499999998,-49.2888233,Gulas Restaurante,-16.714870779760698,-49.28669523566118,Food Truck
Jardim Ana Lúcia,-16.7006358,-49.3133528,Santo Antonio Panificadora,-16.701919320307194,-49.311440921924365,Bakery
Jardim Ana Lúcia,-16.7006358,-49.3133528,Casa 21 Restaurante,-16.7042696496784,-49.311365667336865,Comfort Food Restaurant
Jardim Ana Lúcia,-16.7006358,-49.3133528,Panificadora Colandy,-16.697096847188444,-49.3097374990564,Bakery
Jardim Ana Lúcia,-16.7006358,-49.3133528,Frigorífico São Paulo,-16.703442,-49.315037,Steakhouse
Jardim Ana Lúcia,-16.7006358,-49.3133528,Pizzaria Milão,-16.701525897454736,-49.30746434362743,Pizza Place
Jardim Ana Lúcia,-16.7006358,-49.3133528,Fortaleza Carnes,-16.70009994506836,-49.31513214111328,Steakhouse
Jardim Ana Lúcia,-16.7006358,-49.3133528,Top Pastéis,-16.697582530284308,-49.3144279410908,Fast Food Restaurant
Jardim Ana Lúcia,-16.7006358,-49.3133528,Rei da Pamonha,-16.697214800530663,-49.314343732385865,Goiano Restaurant
Jardim Ana Lúcia,-16.7006358,-49.3133528,Pizza Nostra,-16.696507384553538,-49.31394250435773,Pizza Place
Jardim Ana Lúcia,-16.7006358,-49.3133528,Omeleteira Primo's,-16.69645473081674,-49.31394250435773,Sandwich Place
Jardim Ana Lúcia,-16.7006358,-49.3133528,Panificadora Beijo Quente,-16.70500224251851,-49.311094360707465,Bakery
Jardim Ana Lúcia,-16.7006358,-49.3133528,Dede Sanduicheria,-16.70099078063549,-49.30786003027201,Sandwich Place
Jardim Ana Lúcia,-16.7006358,-49.3133528,Macchina Pizza,-16.700826220955726,-49.30782040713112,Pizza Place
Jardim Ana Lúcia,-16.7006358,-49.3133528,Geleia Sanduíches,-16.698156201276838,-49.30761238608695,Burger Joint
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Panificadora Moreira,-16.61459723922709,-49.29499797984874,Bakery
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Fast Burguer,-16.61778037822523,-49.30019711980609,Sandwich Place
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Pamonharia Real,-16.61473317793902,-49.29740427305596,Restaurant
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Pizza Z Express,-16.6177741349525,-49.29300820837478,Pizza Place
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Mercearia E Panificadora Danielly,-16.61221416712865,-49.29731132789514,Bakery
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Sanduicheria do Careca,-16.611113,-49.29514,Snack Place
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,Pamonharia Cristal,-16.609927833773177,-49.295167155784405,Brazilian Restaurant
Jardim Balneário Meia Ponte,-16.6155584,-49.2956352,forno di pedra,-16.6170141199256,-49.28962139840058,Pizza Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Brasaville,-16.735013421526276,-49.2300654905364,Pizza Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Max Burguer,-16.7291994201418,-49.231433768872144,Burger Joint
Jardim Bela Vista,-16.733591399999998,-49.2320472,Aquarius Restaurante e Choperia,-16.728692176584847,-49.234280014792716,Restaurant
Jardim Bela Vista,-16.733591399999998,-49.2320472,Plutus Hamburgueria,-16.729391630065706,-49.23355228337112,Burger Joint
Jardim Bela Vista,-16.733591399999998,-49.2320472,Pamonharia Frutos Do Milho,-16.733289549120666,-49.235919146180585,Diner
Jardim Bela Vista,-16.733591399999998,-49.2320472,Pimentinha's Dog,-16.729279360014395,-49.228854148959634,Sandwich Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Gigga pastéis,-16.729613495491108,-49.23333997150032,Snack Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Panificadora e Confeitaria Vitória,-16.73601552648378,-49.23588534357524,Bakery
Jardim Bela Vista,-16.733591399999998,-49.2320472,Espetinho Do João,-16.729511091685577,-49.23301893792192,BBQ Joint
Jardim Bela Vista,-16.733591399999998,-49.2320472,Restaurante Sabor E Arte,-16.72884725176445,-49.23138035718573,Brazilian Restaurant
Jardim Bela Vista,-16.733591399999998,-49.2320472,Pizza Z,-16.729301429184662,-49.23362199866216,Pizza Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Tonkay Sushi,-16.729046104857332,-49.22986448631092,Sushi Restaurant
Jardim Bela Vista,-16.733591399999998,-49.2320472,Pamonharia Sabor Goiano,-16.734777323074937,-49.235612803461464,Restaurant
Jardim Bela Vista,-16.733591399999998,-49.2320472,Restaurante do Gaúcho,-16.73512033251799,-49.23571276103574,BBQ Joint
Jardim Bela Vista,-16.733591399999998,-49.2320472,Açaiteria,-16.73542,-49.235622,Snack Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Sandellu's Pastéis,-16.729913995653355,-49.23403977544141,Snack Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,PizzaMania,-16.729332641785838,-49.2322194696156,Pizza Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Lá Bella Pizzaria e Sorveteria,-16.73599900276995,-49.23599370035684,Pizza Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,fast açai,-16.729434334152334,-49.23428215746126,Sandwich Place
Jardim Bela Vista,-16.733591399999998,-49.2320472,Supermercado E Panificadora Pão Gostoso,-16.73450434370611,-49.237363960673314,Bakery
Jardim Bela Vista,-16.733591399999998,-49.2320472,Quitandas Beliske,-16.72772762364446,-49.234193119049685,Snack Place
Jardim Bom Jesus,-16.6161004,-49.2693493,Restaurante Sapore,-16.616148,-49.2646,Restaurant
Jardim Bom Jesus,-16.6161004,-49.2693493,Refeitório Hypermarcas,-16.6146140016123,-49.26426569769721,American Restaurant
Jardim Bom Jesus,-16.6161004,-49.2693493,Sapore - Refeitório Hypermarcas,-16.61343147193967,-49.26454586882093,Cafeteria
Jardim Brasil,-16.6950766,-49.2104549,Panificadora Skina do Pão,-16.69280949869967,-49.212366342544556,Bakery
Jardim Brasil,-16.6950766,-49.2104549,Megaburger's,-16.69458185908263,-49.21365251921264,Fast Food Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Pizza 10,-16.69314776792602,-49.21292586975903,Pizza Place
Jardim Brasil,-16.6950766,-49.2104549,Dogão do Delei,-16.69187734794419,-49.2117944420925,Burger Joint
Jardim Brasil,-16.6950766,-49.2104549,Pit Dog XGordo,-16.696231171375757,-49.2137076742395,Burger Joint
Jardim Brasil,-16.6950766,-49.2104549,Restaurante e Pizzaria Tan Tan,-16.693422133549955,-49.21147977908212,Brazilian Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Restaurante Frango Assado,-16.69311,-49.210362,Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Cascata Burger's,-16.693054,-49.210374,Burger Joint
Jardim Brasil,-16.6950766,-49.2104549,Padoca do Portuga,-16.694361,-49.213124,Bakery
Jardim Brasil,-16.6950766,-49.2104549,Lanchonete União,-16.694897244264343,-49.2134014755811,Bakery
Jardim Brasil,-16.6950766,-49.2104549,Restaurante Comida Caseira,-16.695100831402517,-49.213693218784876,Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Picanha Seixas,-16.69455922572033,-49.21427519591799,Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Restaurante Ki-Sabor,-16.694588427609634,-49.21433007298594,Brazilian Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Recanto do Espetinho,-16.692643,-49.207362,Brazilian Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Quiosque do Domas,-16.69007807072659,-49.210657183993106,Brazilian Restaurant
Jardim Brasil,-16.6950766,-49.2104549,Açaí Paraíso,-16.690215355819852,-49.2127883251974,Food Truck
Jardim Brasil,-16.6950766,-49.2104549,Pit Point,-16.690091291661915,-49.21269932003994,Food Truck
Jardim Califórnia,-16.682807800000006,-49.2068148,Megaburguers,-16.686963576553943,-49.20748746984714,Burger Joint
Jardim Califórnia,-16.682807800000006,-49.2068148,Califórnia Steakhouse,-16.687032368611938,-49.207927609507436,Steakhouse
Jardim Califórnia,-16.682807800000006,-49.2068148,Pamonharia Delícia Pura,-16.68755725979126,-49.20813028289205,Goiano Restaurant
Jardim Califórnia,-16.682807800000006,-49.2068148,Samuka's Grill,-16.684397828600687,-49.20593976974487,Food Court
Jardim Califórnia,-16.682807800000006,-49.2068148,Bar Do Lobó,-16.683903347386803,-49.20756892362833,Gastropub
Jardim Califórnia,-16.682807800000006,-49.2068148,Açaí Natura,-16.683988505143557,-49.20752736806501,Snack Place
Jardim Califórnia,-16.682807800000006,-49.2068148,Pit Point Sanduicheria,-16.68556022644043,-49.20719909667969,Sandwich Place
Jardim Califórnia,-16.682807800000006,-49.2068148,Pit-dog do Delei,-16.687572001421454,-49.208590398600926,Sandwich Place
Jardim Califórnia,-16.682807800000006,-49.2068148,Espetinho Do Zé,-16.68758721120033,-49.208595342974924,Wings Joint
Jardim Califórnia,-16.682807800000006,-49.2068148,Pastelaria Do Papai,-16.687679503683775,-49.208595342974924,Dumpling Restaurant
Jardim Califórnia,-16.682807800000006,-49.2068148,Pastelaria Do Helio,-16.687856340092278,-49.208872228597606,Fast Food Restaurant
Jardim Califórnia,-16.682807800000006,-49.2068148,Fornalha Pizzaria,-16.68837630710677,-49.20952983729603,Pizza Place
Jardim Califórnia Parque Industrial,-16.674934200000006,-49.1988511157593,Jantinha,-16.668723387129482,-49.19954785025377,BBQ Joint
Jardim Colorado,-16.6297092,-49.3363717,América Panificadora,-16.627593402670072,-49.33129893807918,Bakery
Jardim Colorado,-16.6297092,-49.3363717,Henkon Sushi,-16.627051648540597,-49.333397960385405,Sushi Restaurant
Jardim Colorado,-16.6297092,-49.3363717,Pizza Diniz,-16.6270513407548,-49.33334782833236,Pizza Place
Jardim Colorado,-16.6297092,-49.3363717,Pizzaria do Neguinho,-16.62703400915146,-49.33334670342801,Pizza Place
Jardim Colorado,-16.6297092,-49.3363717,churrascaria sabor brasil,-16.627036224174088,-49.33333227237881,BBQ Joint
Jardim Colorado,-16.6297092,-49.3363717,Madri Pães,-16.627533834764805,-49.331291326173435,Bakery
Jardim Colorado,-16.6297092,-49.3363717,Codó Carnes,-16.627596267946362,-49.33125429208657,Fried Chicken Joint
Jardim Colorado,-16.6297092,-49.3363717,Nota 10 ESPETINHO,-16.627653193247674,-49.331153228431965,Restaurant
Jardim Colorado,-16.6297092,-49.3363717,Top Burgs,-16.62805314143707,-49.33086584560347,Burger Joint
Jardim Colorado,-16.6297092,-49.3363717,Pizzaria Dom Barolo,-16.628400914154422,-49.33044963851872,Brazilian Restaurant
Jardim Colorado,-16.6297092,-49.3363717,D'Esfihas Mangalo,-16.627758026123047,-49.33056640625,Kebab Restaurant
Jardim Colorado Sul,-16.6306688,-49.3294513,América Panificadora,-16.627593402670072,-49.33129893807918,Bakery
Jardim Colorado Sul,-16.6306688,-49.3294513,Caranha's Peixaria,-16.629222505288002,-49.327585818515864,Fish & Chips Shop
Jardim Colorado Sul,-16.6306688,-49.3294513,Pizzaria Dom Barolo,-16.628400914154422,-49.33044963851872,Brazilian Restaurant
Jardim Colorado Sul,-16.6306688,-49.3294513,Top Burgs,-16.62805314143707,-49.33086584560347,Burger Joint
Jardim Colorado Sul,-16.6306688,-49.3294513,D'Esfihas Mangalo,-16.627758026123047,-49.33056640625,Kebab Restaurant
Jardim Colorado Sul,-16.6306688,-49.3294513,Nota 10 ESPETINHO,-16.627653193247674,-49.331153228431965,Restaurant
Jardim Colorado Sul,-16.6306688,-49.3294513,Codó Carnes,-16.627596267946362,-49.33125429208657,Fried Chicken Joint
Jardim Colorado Sul,-16.6306688,-49.3294513,Madri Pães,-16.627533834764805,-49.331291326173435,Bakery
Jardim Colorado Sul,-16.6306688,-49.3294513,churrascaria sabor brasil,-16.627036224174088,-49.33333227237881,BBQ Joint
Jardim Colorado Sul,-16.6306688,-49.3294513,Pizza Diniz,-16.6270513407548,-49.33334782833236,Pizza Place
Jardim Colorado Sul,-16.6306688,-49.3294513,Pizzaria do Neguinho,-16.62703400915146,-49.33334670342801,Pizza Place
Jardim Colorado Sul,-16.6306688,-49.3294513,Henkon Sushi,-16.627051648540597,-49.333397960385405,Sushi Restaurant
Jardim Conquista,-16.6670559,-49.1935881,Pastel Do Silas - Feira Do Moreirinha,-16.66731099827236,-49.18997784563804,Food Truck
Jardim Conquista,-16.6670559,-49.1935881,Pizzaria Leste,-16.66412,-49.190417,Pizza Place
Jardim Conquista,-16.6670559,-49.1935881,Jantinha,-16.668723387129482,-49.19954785025377,BBQ Joint
Jardim Conquista,-16.6670559,-49.1935881,Espetinho do Edvaldo,-16.662201,-49.189564,Goiano Restaurant
Jardim Diamantina,-16.6355962,-49.2806934,Paidim House Burger,-16.636356927800836,-49.279170312125984,Burger Joint
Jardim Diamantina,-16.6355962,-49.2806934,Oppa Grill Sanduíches e Grelhados,-16.635158800399164,-49.282021604750454,Burger Joint
